UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8760,M23619,M,299.5,308.7,1352,55.650000000000006,171,0,0,0,0,0,0
8761,M23620,M,299.4,308.7,1392,48.72,174,0,0,0,0,0,0
8762,L55941,L,299.5,308.8,1417,52.29,177,0,0,0,0,0,0
8763,H38176,H,299.5,308.8,1824,25.200000000000003,179,0,0,0,0,0,0
8764,L55943,L,299.5,308.8,1603,38.535000000000004,184,0,0,0,0,0,0
8765,L55944,L,299.4,308.8,1620,35.07,186,0,0,0,0,0,0
8766,L55945,L,299.4,308.8,1353,51.87,188,0,0,0,0,0,0
8767,L55946,L,299.5,308.8,1360,53.23500000000001,190,0,0,0,0,0,0
8768,L55947,L,299.5,308.6,1380,56.175000000000004,192,0,0,0,0,0,0
8769,M23628,M,299.5,308.7,1363,56.28,194,0,0,0,0,0,0
8770,M23629,M,299.4,308.6,1452,43.260000000000005,197,0,0,0,0,0,0
8771,L55950,L,299.4,308.6,1680,34.44,200,0,0,0,0,0,0
8772,L55951,L,299.5,308.6,1536,40.95,202,0,0,0,0,0,0
8773,L55952,L,299.5,308.6,1621,30.345,0,0,0,0,0,0,0
8774,L55953,L,299.5,308.6,1585,39.480000000000004,2,0,0,0,0,0,0
8775,M23634,M,299.6,308.7,1408,54.075,4,0,0,0,0,0,0
8776,H38189,H,299.5,308.6,1536,40.635000000000005,7,0,0,0,0,0,0
8777,L55956,L,299.5,308.6,1352,55.230000000000004,12,0,0,0,0,0,0
8778,H38191,H,299.5,308.6,1481,40.74,14,0,0,0,0,0,0
8779,L55958,L,299.5,308.7,1454,47.25,19,0,0,0,0,0,0
8780,M23639,M,299.5,308.6,1349,54.075,21,0,0,0,0,0,0
8781,M23640,M,299.5,308.6,1327,54.705000000000005,24,0,0,0,0,0,0
8782,L55961,L,299.6,308.7,1552,44.415,27,0,0,0,0,0,0
8783,L55962,L,299.5,308.7,1456,46.935,29,0,0,0,0,0,0
8784,M23643,M,299.6,308.6,1254,48.089999999999996,31,0,0,0,0,0,0
8785,L55964,L,299.5,308.6,1437,45.464999999999996,34,0,0,0,0,0,0
8786,L55965,L,299.5,308.6,1694,28.455000000000002,36,0,0,0,0,0,0
8787,L55966,L,299.5,308.5,1306,53.23500000000001,38,0,0,0,0,0,0
8788,M23647,M,299.5,308.5,1699,31.605000000000004,40,0,0,0,0,0,0
8789,L55968,L,299.4,308.5,1369,55.86000000000001,43,0,0,0,0,0,0
8790,L55969,L,299.4,308.5,1471,46.095,45,0,0,0,0,0,0
8791,L55970,L,299.4,308.5,1410,46.095,47,0,0,0,0,0,0
8792,M23651,M,299.4,308.5,1412,47.775,49,0,0,0,0,0,0
8793,L55972,L,299.4,308.5,1418,53.760000000000005,52,0,0,0,0,0,0
8794,L55973,L,299.4,308.5,1782,27.195,54,0,0,0,0,0,0
8795,M23654,M,299.4,308.5,1497,38.22,56,0,0,0,0,0,0
8796,L55975,L,299.3,308.4,1459,41.37,59,0,0,0,0,0,0
8797,L55976,L,299.2,308.3,1796,24.990000000000002,61,0,0,0,0,0,0
8798,L55977,L,299.2,308.3,1569,32.76,63,0,0,0,0,0,0
8799,L55978,L,299.3,308.4,1469,49.035000000000004,65,0,0,0,0,0,0
8800,L55979,L,299.3,308.4,1472,43.365,67,0,0,0,0,0,0
8801,L55980,L,299.4,308.5,1475,49.56,69,0,0,0,0,0,0
8802,L55981,L,299.4,308.6,1488,38.22,71,0,0,0,0,0,0
8803,L55982,L,299.4,308.6,1524,45.255,73,0,0,0,0,0,0
8804,L55983,L,299.4,308.5,1486,51.03,75,0,0,0,0,0,0
8805,M23664,M,299.5,308.6,1255,63.73500000000001,77,0,0,0,0,0,0
8806,M23665,M,299.4,308.6,1469,44.730000000000004,80,0,0,0,0,0,0
8807,L55986,L,299.4,308.5,1692,36.015,83,0,0,0,0,0,0
8808,M23667,M,299.4,308.6,1604,34.44,85,0,0,0,0,0,0
8809,L55988,L,299.4,308.6,1446,50.505,88,0,0,0,0,0,0
8810,L55989,L,299.3,308.5,1503,45.464999999999996,90,0,0,0,0,0,0
8811,M23670,M,299.3,308.5,1625,34.44,92,0,0,0,0,0,0
8812,L55991,L,299.2,308.5,1574,37.589999999999996,95,0,0,0,0,0,0
8813,M23672,M,299.2,308.4,1378,43.995,97,0,0,0,0,0,0
8814,L55993,L,299.1,308.4,1693,30.975,100,0,0,0,0,0,0
8815,L55994,L,299.2,308.4,1462,53.760000000000005,102,0,0,0,0,0,0
8816,H38229,H,299.3,308.5,1435,57.75,104,0,0,0,0,0,0
8817,M23676,M,299.2,308.5,1425,48.089999999999996,109,0,0,0,0,0,0
8818,H38231,H,299.3,308.6,1376,56.175000000000004,112,0,0,0,0,0,0
8819,M23678,M,299.4,308.7,1481,50.400000000000006,117,0,0,0,0,0,0
8820,H38233,H,299.4,308.7,1349,51.345,120,0,0,0,0,0,0
8821,L56000,L,299.3,308.7,1551,42.0,125,0,0,0,0,0,0
8822,H38235,H,299.4,308.7,1623,35.49,127,0,0,0,0,0,0
8823,L56002,L,299.4,308.8,1462,52.185,132,0,0,0,0,0,0
8824,M23683,M,299.3,308.8,1447,60.27,134,0,0,0,0,0,0
8825,M23684,M,299.3,308.9,1799,25.725,137,0,0,0,0,0,0
8826,M23685,M,299.3,308.8,1548,43.365,140,0,0,0,0,0,0
8827,M23686,M,299.2,308.8,1485,50.295,143,0,0,0,0,0,0
8828,L56007,L,299.2,308.7,1463,52.395,146,0,0,0,0,0,0
8829,L56008,L,299.3,308.7,1587,37.589999999999996,148,0,0,0,0,0,0
8830,M23689,M,299.3,308.8,1469,46.30500000000001,150,0,0,0,0,0,0
8831,H38244,H,299.3,308.7,1430,44.94,153,0,0,0,0,0,0
8832,H38245,H,299.4,308.7,1726,28.14,158,0,0,0,0,0,0
8833,L56012,L,299.4,308.8,1651,35.805,163,0,0,0,0,0,0
8834,L56013,L,299.4,308.8,1529,43.365,165,0,0,0,0,0,0
8835,L56014,L,299.4,308.8,1473,48.510000000000005,167,0,0,0,0,0,0
8836,H38249,H,299.4,308.8,1324,56.175000000000004,169,0,0,0,0,0,0
8837,L56016,L,299.4,308.9,1708,30.240000000000002,174,0,0,0,0,0,0
8838,M23697,M,299.5,309.1,1540,40.425000000000004,176,0,0,0,0,0,0
8839,L56018,L,299.5,309.0,1320,57.435,179,0,0,0,0,0,0
8840,M23699,M,299.4,308.9,1376,40.95,181,0,0,0,0,0,0
8841,M23700,M,299.3,308.7,1542,38.85,184,0,0,0,0,0,0
8842,L56021,L,299.3,308.7,1506,41.265,187,0,0,0,0,0,0
8843,L56022,L,299.3,308.7,1492,45.78,189,0,0,0,0,0,0
8844,H38257,H,299.3,308.8,1564,39.9,191,0,0,0,0,0,0
8845,H38258,H,299.4,308.9,1645,32.34,196,0,0,0,0,0,0
8846,M23705,M,299.4,308.9,1348,62.05500000000001,201,0,0,0,0,0,0
8847,M23706,M,299.4,308.8,1325,65.52,204,1,1,0,0,1,0
8848,L56027,L,299.5,308.9,1443,45.675000000000004,0,0,0,0,0,0,0
8849,M23708,M,299.5,308.9,1436,47.04,2,0,0,0,0,0,0
8850,L56029,L,299.5,308.9,1596,32.235,5,0,0,0,0,0,0
8851,L56030,L,299.6,309.0,1491,45.36000000000001,7,0,0,0,0,0,0
8852,M23711,M,299.7,308.9,1573,36.855000000000004,9,0,0,0,0,0,0
8853,L56032,L,299.7,308.9,1575,41.895,12,0,0,0,0,0,0
8854,L56033,L,299.7,308.9,1458,43.155,14,0,0,0,0,0,0
8855,M23714,M,299.7,309.0,1433,43.89,16,0,0,0,0,0,0
8856,L56035,L,299.7,308.9,1662,29.505000000000003,19,0,0,0,0,0,0
8857,M23716,M,299.7,308.9,1327,66.885,21,0,0,0,0,0,0
8858,L56037,L,299.7,308.9,1742,27.615000000000002,24,0,0,0,0,0,0
8859,L56038,L,299.8,308.9,1506,35.175000000000004,26,0,0,0,0,0,0
8860,L56039,L,299.9,309.1,1457,46.62,28,0,0,0,0,0,0
8861,M23720,M,299.9,309.1,1488,39.165,30,0,0,0,0,0,0
8862,L56041,L,299.9,309.1,1619,36.435,33,0,0,0,0,0,0
8863,M23722,M,300.0,309.2,1558,43.785000000000004,35,0,0,0,0,0,0
8864,L56043,L,300.0,309.2,1731,30.135,38,0,0,0,0,0,0
8865,M23724,M,300.0,309.1,1574,36.54,40,0,0,0,0,0,0
8866,L56045,L,299.9,309.0,1290,52.29,43,0,0,0,0,0,0
8867,H38280,H,299.9,308.9,1416,41.580000000000005,45,0,0,0,0,0,0
8868,L56047,L,299.9,308.9,1566,43.995,50,0,0,0,0,0,0
8869,L56048,L,299.9,309.0,1456,48.825,52,0,0,0,0,0,0
8870,L56049,L,299.9,309.0,1528,39.375,54,0,0,0,0,0,0
8871,M23730,M,299.9,309.1,1338,52.080000000000005,56,0,0,0,0,0,0
8872,M23731,M,299.9,309.1,1558,41.160000000000004,59,0,0,0,0,0,0
8873,M23732,M,299.9,309.1,1614,40.005,62,0,0,0,0,0,0
8874,H38287,H,300.0,309.1,1557,38.22,65,0,0,0,0,0,0
8875,L56054,L,300.1,309.3,1443,47.565,70,0,0,0,0,0,0
8876,H38289,H,300.1,309.3,1332,53.550000000000004,72,0,0,0,0,0,0
8877,M23736,M,300.1,309.3,1752,26.46,77,0,0,0,0,0,0
8878,M23737,M,300.1,309.2,1460,48.089999999999996,80,0,0,0,0,0,0
8879,L56058,L,300.1,309.2,1802,28.245,83,0,0,0,0,0,0
8880,L56059,L,300.0,309.2,1527,41.475,85,0,0,0,0,0,0
8881,L56060,L,300.0,309.2,1458,41.79,87,0,0,0,0,0,0
8882,H38295,H,300.0,309.2,1520,39.795,89,0,0,0,0,0,0
8883,L56062,L,300.0,309.2,1378,52.185,94,0,0,0,0,0,0
8884,M23743,M,299.9,309.2,1529,40.005,96,0,0,0,0,0,0
8885,L56064,L,300.0,309.2,1527,34.02,99,0,0,0,0,0,0
8886,M23745,M,300.0,309.2,1438,45.045,101,0,0,0,0,0,0
8887,L56066,L,299.9,309.0,1583,38.535000000000004,104,0,0,0,0,0,0
8888,L56067,L,299.8,308.9,1530,39.480000000000004,106,0,0,0,0,0,0
8889,M23748,M,299.7,308.9,1530,41.055,108,0,0,0,0,0,0
8890,M23749,M,299.7,308.8,2089,20.055000000000003,111,0,0,0,0,0,0
8891,L56070,L,299.7,308.8,1616,35.910000000000004,114,0,0,0,0,0,0
8892,M23751,M,299.7,308.9,1681,29.715000000000003,116,0,0,0,0,0,0
8893,L56072,L,299.6,308.8,1475,45.15,119,0,0,0,0,0,0
8894,L56073,L,299.5,308.7,1371,48.825,121,0,0,0,0,0,0
8895,M23754,M,299.5,308.7,1546,39.9,123,0,0,0,0,0,0
8896,H38309,H,299.4,308.6,1461,42.105000000000004,126,0,0,0,0,0,0
8897,L56076,L,299.4,308.7,1638,33.495,131,0,0,0,0,0,0
8898,M23757,M,299.3,308.7,1577,37.38,133,0,0,0,0,0,0
8899,L56078,L,299.4,308.6,1532,40.635000000000005,136,0,0,0,0,0,0
8900,M23759,M,299.3,308.5,1710,29.085,138,0,0,0,0,0,0
8901,M23760,M,299.3,308.6,1584,30.87,141,0,0,0,0,0,0
8902,L56081,L,299.3,308.6,1446,52.605000000000004,144,0,0,0,0,0,0
8903,H38316,H,299.4,308.7,1522,48.615,146,0,0,0,0,0,0
8904,M23763,M,299.4,308.7,1382,52.395,151,0,0,0,0,0,0
8905,L56084,L,299.4,308.7,1584,40.11000000000001,154,0,0,0,0,0,0
8906,L56085,L,299.3,308.6,1385,57.96000000000001,156,0,0,0,0,0,0
8907,L56086,L,299.3,308.7,1592,36.12,158,0,0,0,0,0,0
8908,M23767,M,299.2,308.6,1404,45.885000000000005,160,0,0,0,0,0,0
8909,L56088,L,299.2,308.5,1518,46.515,163,0,0,0,0,0,0
8910,L56089,L,299.1,308.4,1529,42.42,165,0,0,0,0,0,0
8911,L56090,L,299.1,308.4,1550,38.85,167,0,0,0,0,0,0
8912,L56091,L,299.1,308.3,1773,24.990000000000002,169,0,0,0,0,0,0
8913,L56092,L,299.2,308.5,1446,45.885000000000005,171,0,0,0,0,0,0
8914,M23773,M,299.2,308.5,1487,49.245,173,0,0,0,0,0,0
8915,M23774,M,299.3,308.5,1524,51.765,176,0,0,0,0,0,0
8916,L56095,L,299.1,308.3,1403,56.80500000000001,179,0,0,0,0,0,0
8917,L56096,L,299.1,308.2,2267,16.485,181,0,0,0,0,0,0
8918,M23777,M,299.1,308.2,1529,39.795,183,0,0,0,0,0,0
8919,L56098,L,299.1,308.2,1402,53.760000000000005,186,0,0,0,0,0,0
8920,L56099,L,299.2,308.3,1693,29.400000000000002,188,0,0,0,0,0,0
8921,L56100,L,299.1,308.3,1496,48.089999999999996,190,0,0,0,0,0,0
8922,L56101,L,299.1,308.1,1633,34.964999999999996,192,0,0,0,0,0,0
8923,L56102,L,299.1,308.2,1399,44.730000000000004,194,0,0,0,0,0,0
8924,M23783,M,299.0,308.1,1363,47.565,196,0,0,0,0,0,0
8925,H38338,H,299.1,308.2,1527,44.31,199,0,0,0,0,0,0
8926,M23785,M,299.2,308.2,1405,44.625,204,0,0,0,0,0,0
8927,M23786,M,299.3,308.3,1459,62.580000000000005,207,1,0,0,1,1,0
8928,M23787,M,299.4,308.4,1789,26.25,210,0,0,0,0,0,0
8929,L56108,L,299.4,308.4,1531,43.575,213,0,0,0,0,0,0
8930,M23789,M,299.4,308.4,1620,37.589999999999996,215,0,0,0,0,0,0
8931,L56110,L,299.4,308.4,1571,41.37,0,0,0,0,0,0,0
8932,L56111,L,299.4,308.4,1434,41.895,2,0,0,0,0,0,0
8933,L56112,L,299.4,308.4,1474,45.78,4,0,0,0,0,0,0
8934,M23793,M,299.3,308.3,1544,43.785000000000004,6,0,0,0,0,0,0
8935,L56114,L,299.3,308.2,1601,37.48500000000001,9,0,0,0,0,0,0
8936,L56115,L,299.4,308.3,1801,28.245,11,0,0,0,0,0,0
8937,L56116,L,299.4,308.3,1465,44.1,13,0,0,0,0,0,0
8938,M23797,M,299.4,308.4,1340,55.230000000000004,15,0,0,0,0,0,0
8939,M23798,M,299.4,308.4,1517,43.050000000000004,18,0,0,0,0,0,0
8940,M23799,M,299.3,308.4,1434,47.04,21,0,0,0,0,0,0
8941,H38354,H,299.3,308.3,1935,20.265,24,0,0,0,0,0,0
8942,M23801,M,299.3,308.3,1595,33.81,29,0,0,0,0,0,0
8943,L56122,L,299.3,308.3,2188,17.85,32,0,0,0,0,0,0
8944,M23803,M,299.3,308.4,1449,46.62,34,0,0,0,0,0,0
8945,L56124,L,299.3,308.3,1471,40.11000000000001,37,0,0,0,0,0,0
8946,L56125,L,299.4,308.2,1639,35.49,39,0,0,0,0,0,0
8947,M23806,M,299.3,308.2,1846,25.725,41,0,0,0,0,0,0
8948,M23807,M,299.3,308.2,1452,40.11000000000001,44,0,0,0,0,0,0
8949,M23808,M,299.4,308.3,1483,43.995,47,0,0,0,0,0,0
8950,L56129,L,299.4,308.3,1284,63.315,50,0,0,0,0,0,0
8951,L56130,L,299.4,308.2,1419,52.5,52,0,0,0,0,0,0
8952,L56131,L,299.3,308.1,1763,29.82,54,0,0,0,0,0,0
8953,M23812,M,299.2,308.0,1478,44.625,56,0,0,0,0,0,0
8954,L56133,L,299.3,308.0,1518,37.800000000000004,59,0,0,0,0,0,0
8955,L56134,L,299.3,308.0,1447,51.45,61,0,0,0,0,0,0
8956,M23815,M,299.4,308.0,1355,57.855000000000004,63,0,0,0,0,0,0
8957,L56136,L,299.4,308.1,1348,60.27,66,0,0,0,0,0,0
8958,L56137,L,299.4,308.1,1348,56.385000000000005,68,0,0,0,0,0,0
8959,M23818,M,299.4,308.1,1734,29.085,70,0,0,0,0,0,0
8960,L56139,L,299.3,308.0,1420,48.825,73,0,0,0,0,0,0
8961,L56140,L,299.3,307.9,1797,25.935,75,0,0,0,0,0,0
8962,M23821,M,299.3,308.0,1403,47.25,77,0,0,0,0,0,0
8963,L56142,L,299.3,307.9,1628,31.71,80,0,0,0,0,0,0
8964,M23823,M,299.2,307.9,1687,31.919999999999998,82,0,0,0,0,0,0
8965,M23824,M,299.2,307.9,1456,47.145,85,0,0,0,0,0,0
8966,L56145,L,299.1,307.9,1496,46.935,88,0,0,0,0,0,0
8967,L56146,L,299.1,307.8,1636,31.815,90,0,0,0,0,0,0
8968,L56147,L,299.1,307.8,1536,42.42,92,0,0,0,0,0,0
8969,L56148,L,299.1,307.8,1454,53.13,94,0,0,0,0,0,0
8970,L56149,L,299.0,307.8,1396,52.5,96,0,0,0,0,0,0
8971,L56150,L,299.0,307.6,1575,39.27,98,0,0,0,0,0,0
8972,L56151,L,298.9,307.6,1514,37.48500000000001,100,0,0,0,0,0,0
8973,M23832,M,298.8,307.4,1455,52.395,102,0,0,0,0,0,0
8974,L56153,L,298.8,307.4,1549,50.714999999999996,105,0,0,0,0,0,0
8975,L56154,L,298.8,307.5,1474,44.52,107,0,0,0,0,0,0
8976,H38389,H,298.7,307.4,1661,35.910000000000004,109,0,0,0,0,0,0
8977,L56156,L,298.7,307.4,1535,36.330000000000005,114,0,0,0,0,0,0
8978,M23837,M,298.9,307.5,1556,32.76,116,0,0,0,0,0,0
8979,L56158,L,298.9,307.6,1435,47.25,119,0,0,0,0,0,0
8980,M23839,M,298.9,307.5,1332,53.655,121,0,0,0,0,0,0
8981,L56160,L,299.0,307.6,1513,44.52,124,0,0,0,0,0,0
8982,L56161,L,299.0,307.7,1502,41.37,126,0,0,0,0,0,0
8983,L56162,L,299.0,307.7,1315,63.105000000000004,128,0,0,0,0,0,0
8984,M23843,M,299.0,307.7,1261,53.655,130,0,0,0,0,0,0
8985,L56164,L,299.1,307.8,1406,63.42,133,0,0,0,0,0,0
8986,L56165,L,299.1,307.8,1584,44.415,135,0,0,0,0,0,0
8987,M23846,M,299.1,307.8,1443,46.095,137,0,0,0,0,0,0
8988,L56167,L,299.2,307.9,1580,37.589999999999996,140,0,0,0,0,0,0
8989,L56168,L,299.2,307.9,1825,25.830000000000002,142,0,0,0,0,0,0
8990,L56169,L,299.2,307.9,1469,50.61000000000001,144,0,0,0,0,0,0
8991,L56170,L,299.2,307.9,1493,40.32,146,0,0,0,0,0,0
8992,M23851,M,299.3,308.0,1598,30.87,148,0,0,0,0,0,0
8993,H38406,H,299.2,307.9,1450,39.06,151,0,0,0,0,0,0
8994,M23853,M,299.2,307.9,1632,39.375,156,0,0,0,0,0,0
8995,M23854,M,299.1,307.9,1980,21.315,159,0,0,0,0,0,0
8996,L56175,L,299.2,308.0,1474,45.885000000000005,162,0,0,0,0,0,0
8997,L56176,L,299.2,307.9,1540,38.955000000000005,164,0,0,0,0,0,0
8998,M23857,M,299.1,307.9,1609,40.845,166,0,0,0,0,0,0
8999,L56178,L,299.1,308.0,1467,44.94,169,0,0,0,0,0,0
9000,L56179,L,299.1,307.9,1492,41.37,171,0,0,0,0,0,0
9001,L56180,L,299.0,307.9,1493,48.405,173,0,0,0,0,0,0
9002,L56181,L,299.0,307.8,1500,41.895,175,0,0,0,0,0,0
9003,L56182,L,299.1,307.8,1477,38.43,177,0,0,0,0,0,0
9004,L56183,L,299.1,307.9,1342,51.55500000000001,179,0,0,0,0,0,0
9005,M23864,M,299.1,307.8,1538,36.015,181,0,0,0,0,0,0
9006,L56185,L,299.2,307.9,1337,61.005,184,0,0,0,0,0,0
9007,L56186,L,299.3,307.9,1417,43.89,186,0,0,0,0,0,0
9008,L56187,L,299.4,308.0,1383,48.510000000000005,188,0,0,0,0,0,0
9009,M23868,M,299.4,308.0,1440,44.52,190,0,0,0,0,0,0
9010,L56189,L,299.3,307.9,1579,36.12,193,0,0,0,0,0,0
9011,L56190,L,299.2,307.9,1441,42.0,195,0,0,0,0,0,0
9012,M23871,M,299.2,307.9,1530,37.695,197,0,0,0,0,0,0
9013,L56192,L,299.2,308.0,1705,27.3,200,0,0,0,0,0,0
9014,H38427,H,299.2,308.0,1435,45.15,202,0,0,0,0,0,0
9015,M23874,M,299.2,308.1,1340,64.365,207,1,0,0,0,1,0
9016,L56195,L,299.2,308.1,1431,52.185,210,1,0,0,0,0,0
9017,L56196,L,299.3,308.2,1396,55.33500000000001,212,1,0,0,0,1,0
9018,M23877,M,299.3,308.1,1369,54.6,214,0,0,0,0,0,0
9019,L56198,L,299.3,308.1,1615,37.17,217,1,1,0,0,0,0
9020,L56199,L,299.2,308.1,1662,32.865,0,0,0,0,0,0,0
9021,L56200,L,299.3,308.2,1553,35.175000000000004,2,0,0,0,0,0,0
9022,M23881,M,299.4,308.2,1536,36.330000000000005,4,0,0,0,0,0,0
9023,L56202,L,299.4,308.3,1548,48.93000000000001,7,0,0,0,0,0,0
9024,L56203,L,299.4,308.3,1706,32.445,9,0,0,0,0,0,0
9025,L56204,L,299.4,308.3,1366,47.775,11,0,0,0,0,0,0
9026,L56205,L,299.5,308.4,1440,37.695,13,0,0,0,0,0,0
9027,M23886,M,299.5,308.4,1685,29.505000000000003,15,0,0,0,0,0,0
9028,M23887,M,299.4,308.3,1444,46.2,18,0,0,0,0,0,0
9029,L56208,L,299.4,308.3,1395,51.135000000000005,21,0,0,0,0,0,0
9030,L56209,L,299.4,308.3,1483,40.74,23,0,0,0,0,0,0
9031,M23890,M,299.5,308.4,1403,46.515,25,0,0,0,0,0,0
9032,H38445,H,299.5,308.4,1793,25.095,28,0,0,0,0,0,0
9033,L56212,L,299.4,308.3,1723,30.240000000000002,33,0,0,0,0,0,0
9034,L56213,L,299.4,308.2,1386,43.050000000000004,35,0,0,0,0,0,0
9035,H38448,H,299.4,308.2,1585,48.510000000000005,37,0,0,0,0,0,0
9036,M23895,M,299.3,308.1,1731,29.085,42,0,0,0,0,0,0
9037,L56216,L,299.3,308.3,1519,39.58500000000001,45,0,0,0,0,0,0
9038,L56217,L,299.3,308.2,1896,25.62,47,0,0,0,0,0,0
9039,L56218,L,299.3,308.3,2358,15.645000000000001,49,0,0,0,0,0,0
9040,M23899,M,299.3,308.3,1341,54.495,51,0,0,0,0,0,0
9041,L56220,L,299.3,308.3,1550,38.85,54,0,0,0,0,0,0
9042,L56221,L,299.3,308.3,1309,64.575,56,0,0,0,0,0,0
9043,M23902,M,299.3,308.4,1599,34.545,58,0,0,0,0,0,0
9044,L56223,L,299.4,308.4,1343,42.0,61,0,0,0,0,0,0
9045,L56224,L,299.4,308.4,1378,41.895,63,0,0,0,0,0,0
9046,L56225,L,299.4,308.4,1603,36.330000000000005,65,0,0,0,0,0,0
9047,L56226,L,299.4,308.4,1664,29.505000000000003,67,0,0,0,0,0,0
9048,L56227,L,299.3,308.4,1488,39.27,69,0,0,0,0,0,0
9049,M23908,M,299.3,308.4,1370,53.025000000000006,71,0,0,0,0,0,0
9050,L56229,L,299.3,308.5,1545,36.015,74,0,0,0,0,0,0
9051,M23910,M,299.4,308.5,1566,32.97,76,0,0,0,0,0,0
9052,L56231,L,299.4,308.6,1820,25.830000000000002,79,0,0,0,0,0,0
9053,M23912,M,299.4,308.6,1901,23.205000000000002,81,0,0,0,0,0,0
9054,M23913,M,299.4,308.5,1638,33.81,84,0,0,0,0,0,0
9055,M23914,M,299.3,308.4,1521,40.11000000000001,87,0,0,0,0,0,0
9056,H38469,H,299.3,308.4,1864,24.255000000000003,90,0,0,0,0,0,0
9057,L56236,L,299.3,308.3,1430,43.995,95,0,0,0,0,0,0
9058,M23917,M,299.3,308.4,1686,36.225,97,0,0,0,0,0,0
9059,M23918,M,299.2,308.3,1326,60.06,100,0,0,0,0,0,0
9060,L56239,L,299.2,308.3,1805,26.880000000000003,103,0,0,0,0,0,0
9061,H38474,H,299.2,308.3,1453,48.089999999999996,105,0,0,0,0,0,0
9062,M23921,M,299.2,308.4,1863,27.3,110,0,0,0,0,0,0
9063,L56242,L,299.2,308.3,1576,37.065,113,0,0,0,0,0,0
9064,L56243,L,299.2,308.3,1419,41.685,115,0,0,0,0,0,0
9065,L56244,L,299.2,308.4,1833,26.46,117,0,0,0,0,0,0
9066,H38479,H,299.2,308.4,2182,18.165000000000003,119,0,0,0,0,0,0
9067,L56246,L,299.2,308.3,1656,31.815,124,0,0,0,0,0,0
9068,L56247,L,299.1,308.2,1351,59.43000000000001,126,0,0,0,0,0,0
9069,H38482,H,299.1,308.2,1790,31.815,128,0,0,0,0,0,0
9070,M23929,M,299.2,308.2,1678,29.505000000000003,133,0,0,0,0,0,0
9071,L56250,L,299.1,308.2,1427,47.46000000000001,136,0,0,0,0,0,0
9072,L56251,L,299.0,308.1,1429,56.7,138,0,0,0,0,0,0
9073,H38486,H,299.2,308.1,1770,28.56,140,0,0,0,0,0,0
9074,L56253,L,299.2,308.1,1689,32.76,145,0,0,0,0,0,0
9075,M23934,M,299.2,308.1,1554,43.365,147,0,0,0,0,0,0
9076,L56255,L,299.3,308.1,1506,37.800000000000004,150,0,0,0,0,0,0
9077,L56256,L,299.2,308.1,1474,46.515,152,0,0,0,0,0,0
9078,L56257,L,299.3,308.1,1762,27.405,154,0,0,0,0,0,0
9079,L56258,L,299.3,308.1,1566,37.48500000000001,156,0,0,0,0,0,0
9080,H38493,H,299.3,308.1,1554,44.52,158,0,0,0,0,0,0
9081,L56260,L,299.2,308.0,1869,26.669999999999998,163,0,0,0,0,0,0
9082,L56261,L,299.3,308.0,1527,36.855000000000004,165,0,0,0,0,0,0
9083,L56262,L,299.2,307.9,1309,52.080000000000005,167,0,0,0,0,0,0
9084,M23943,M,299.2,307.9,1541,37.48500000000001,169,0,0,0,0,0,0
9085,L56264,L,299.2,307.9,1326,79.17000000000002,172,1,0,0,1,1,0
9086,H38499,H,299.1,307.9,1365,56.7,174,0,0,0,0,0,0
9087,L56266,L,299.1,307.8,1428,45.885000000000005,179,0,0,0,0,0,0
9088,L56267,L,299.1,307.8,1681,28.980000000000004,181,0,0,0,0,0,0
9089,M23948,M,299.1,307.9,1662,28.245,183,0,0,0,0,0,0
9090,L56269,L,299.2,307.9,1989,21.315,186,0,0,0,0,0,0
9091,M23950,M,299.2,307.9,1747,30.450000000000003,188,0,0,0,0,0,0
9092,M23951,M,299.2,308.0,1765,32.655,191,0,0,0,0,0,0
9093,L56272,L,299.3,308.1,1568,36.12,194,0,0,0,0,0,0
9094,M23953,M,299.3,308.1,1709,32.13,196,0,0,0,0,0,0
9095,M23954,M,299.3,308.1,1370,61.74,199,0,0,0,0,0,0
9096,L56275,L,299.3,308.1,1458,47.98500000000001,202,0,0,0,0,0,0
9097,L56276,L,299.2,308.1,1712,32.445,204,0,0,0,0,0,0
9098,L56277,L,299.3,308.1,1642,38.745,206,0,0,0,0,0,0
9099,L56278,L,299.3,308.1,1468,52.29,0,0,0,0,0,0,0
9100,H38513,H,299.3,308.1,1477,54.915,2,0,0,0,0,0,0
9101,L56280,L,299.3,308.2,1446,56.175000000000004,7,0,0,0,0,0,0
9102,H38515,H,299.3,308.2,1653,32.97,9,0,0,0,0,0,0
9103,L56282,L,299.3,308.3,1494,40.11000000000001,14,0,0,0,0,0,0
9104,L56283,L,299.3,308.2,1490,43.050000000000004,16,0,0,0,0,0,0
9105,M23964,M,299.4,308.3,1550,50.19,18,0,0,0,0,0,0
9106,M23965,M,299.3,308.2,1677,36.645,21,0,0,0,0,0,0
9107,L56286,L,299.4,308.3,1854,22.89,24,0,0,0,0,0,0
9108,M23967,M,299.5,308.5,1662,31.815,26,0,0,0,0,0,0
9109,M23968,M,299.5,308.6,1440,40.74,29,0,0,0,0,0,0
9110,L56289,L,299.5,308.6,1513,41.685,32,0,0,0,0,0,0
9111,M23970,M,299.6,308.6,1389,51.45,34,0,0,0,0,0,0
